#LSCO S1 at T = 4 K, experimental data: 
# for B//c: B[T], rho(B)/rho(0); for B//a: B[T], rho(B)/rho(0)
1.8780e-03	 1.0003e+00	 1.8780e-03	 9.9999e-01
1.9489e-03	 1.0003e+00	 1.9489e-03	 1.0000e+00
2.0199e-03	 1.0003e+00	 2.0199e-03	 1.0000e+00
2.0911e-03	 1.0003e+00	 2.0911e-03	 1.0001e+00
2.1621e-03	 1.0003e+00	 2.1621e-03	 1.0001e+00
2.2336e-03	 1.0003e+00	 2.2336e-03	 1.0001e+00
2.3048e-03	 1.0003e+00	 2.3048e-03	 1.0001e+00
2.3757e-03	 1.0003e+00	 2.3757e-03	 1.0001e+00
2.4468e-03	 1.0003e+00	 2.4468e-03	 1.0001e+00
2.5181e-03	 1.0003e+00	 2.5181e-03	 1.0001e+00
2.5893e-03	 1.0003e+00	 2.5893e-03	 1.0001e+00
2.6609e-03	 1.0003e+00	 2.6609e-03	 1.0001e+00
2.7317e-03	 1.0003e+00	 2.7317e-03	 1.0001e+00
2.8039e-03	 1.0003e+00	 2.8039e-03	 1.0001e+00
2.8757e-03	 1.0002e+00	 2.8757e-03	 1.0002e+00
2.9476e-03	 1.0002e+00	 2.9476e-03	 1.0002e+00
3.0192e-03	 1.0002e+00	 3.0192e-03	 1.0002e+00
3.0911e-03	 1.0002e+00	 3.0911e-03	 1.0002e+00
3.1631e-03	 1.0002e+00	 3.1631e-03	 1.0002e+00
3.2351e-03	 1.0002e+00	 3.2351e-03	 1.0003e+00
3.3080e-03	 1.0002e+00	 3.3080e-03	 1.0003e+00
3.3799e-03	 1.0002e+00	 3.3799e-03	 1.0003e+00
3.4521e-03	 1.0002e+00	 3.4521e-03	 1.0003e+00
3.5245e-03	 1.0002e+00	 3.5245e-03	 1.0004e+00
3.5969e-03	 1.0002e+00	 3.5969e-03	 1.0004e+00
3.6695e-03	 1.0002e+00	 3.6695e-03	 1.0004e+00
3.7422e-03	 1.0002e+00	 3.7422e-03	 1.0004e+00
3.8145e-03	 1.0002e+00	 3.8145e-03	 1.0005e+00
3.8873e-03	 1.0002e+00	 3.8873e-03	 1.0005e+00
3.9598e-03	 1.0002e+00	 3.9598e-03	 1.0005e+00
4.0328e-03	 1.0002e+00	 4.0328e-03	 1.0006e+00
4.1054e-03	 1.0002e+00	 4.1054e-03	 1.0006e+00
4.1786e-03	 1.0001e+00	 4.1786e-03	 1.0006e+00
4.2518e-03	 1.0001e+00	 4.2518e-03	 1.0007e+00
4.3249e-03	 1.0001e+00	 4.3249e-03	 1.0007e+00
4.3974e-03	 1.0001e+00	 4.3974e-03	 1.0007e+00
4.4703e-03	 1.0001e+00	 4.4703e-03	 1.0007e+00
4.5436e-03	 1.0000e+00	 4.5436e-03	 1.0008e+00
4.6167e-03	 1.0000e+00	 4.6167e-03	 1.0008e+00
4.6895e-03	 9.9997e-01	 4.6895e-03	 1.0008e+00
4.7627e-03	 9.9995e-01	 4.7627e-03	 1.0008e+00
4.8356e-03	 9.9992e-01	 4.8356e-03	 1.0009e+00
4.9084e-03	 9.9991e-01	 4.9084e-03	 1.0009e+00
4.9819e-03	 9.9990e-01	 4.9819e-03	 1.0009e+00
5.0549e-03	 9.9989e-01	 5.0549e-03	 1.0009e+00
5.1280e-03	 9.9989e-01	 5.1280e-03	 1.0009e+00
5.2005e-03	 9.9987e-01	 5.2005e-03	 1.0008e+00
5.2739e-03	 9.9987e-01	 5.2739e-03	 1.0008e+00
5.3472e-03	 9.9987e-01	 5.3472e-03	 1.0008e+00
5.4207e-03	 9.9988e-01	 5.4207e-03	 1.0007e+00
5.4943e-03	 9.9989e-01	 5.4943e-03	 1.0007e+00
5.5682e-03	 9.9989e-01	 5.5682e-03	 1.0006e+00
5.6420e-03	 9.9989e-01	 5.6420e-03	 1.0005e+00
5.7158e-03	 9.9988e-01	 5.7158e-03	 1.0005e+00
5.7893e-03	 9.9988e-01	 5.7893e-03	 1.0004e+00
5.8637e-03	 9.9987e-01	 5.8637e-03	 1.0003e+00
5.9376e-03	 9.9987e-01	 5.9376e-03	 1.0002e+00
6.0116e-03	 9.9986e-01	 6.0116e-03	 1.0002e+00
6.0856e-03	 9.9986e-01	 6.0856e-03	 1.0001e+00
6.1599e-03	 9.9985e-01	 6.1599e-03	 1.0000e+00
6.2343e-03	 9.9983e-01	 6.2343e-03	 9.9995e-01
6.3082e-03	 9.9982e-01	 6.3082e-03	 9.9988e-01
6.3819e-03	 9.9981e-01	 6.3819e-03	 9.9981e-01
6.4559e-03	 9.9981e-01	 6.4559e-03	 9.9975e-01
6.5300e-03	 9.9981e-01	 6.5300e-03	 9.9970e-01
6.6046e-03	 9.9981e-01	 6.6046e-03	 9.9965e-01
6.6790e-03	 9.9981e-01	 6.6790e-03	 9.9961e-01
6.7537e-03	 9.9981e-01	 6.7537e-03	 9.9957e-01
6.8280e-03	 9.9981e-01	 6.8280e-03	 9.9955e-01
6.9029e-03	 9.9980e-01	 6.9029e-03	 9.9953e-01
6.9770e-03	 9.9981e-01	 6.9770e-03	 9.9952e-01
7.0519e-03	 9.9981e-01	 7.0519e-03	 9.9952e-01
7.1261e-03	 9.9980e-01	 7.1261e-03	 9.9953e-01
7.2012e-03	 9.9979e-01	 7.2012e-03	 9.9955e-01
7.2762e-03	 9.9978e-01	 7.2762e-03	 9.9958e-01
7.3514e-03	 9.9976e-01	 7.3514e-03	 9.9961e-01
7.4265e-03	 9.9975e-01	 7.4265e-03	 9.9965e-01
7.5013e-03	 9.9974e-01	 7.5013e-03	 9.9968e-01
7.5766e-03	 9.9973e-01	 7.5766e-03	 9.9972e-01
7.6519e-03	 9.9972e-01	 7.6519e-03	 9.9977e-01
7.7275e-03	 9.9970e-01	 7.7275e-03	 9.9981e-01
7.8030e-03	 9.9969e-01	 7.8030e-03	 9.9985e-01
7.8785e-03	 9.9968e-01	 7.8785e-03	 9.9989e-01
7.9537e-03	 9.9968e-01	 7.9537e-03	 9.9993e-01
8.0296e-03	 9.9969e-01	 8.0296e-03	 9.9996e-01
8.1051e-03	 9.9970e-01	 8.1051e-03	 9.9999e-01
8.1805e-03	 9.9971e-01	 8.1805e-03	 1.0000e+00
8.2561e-03	 9.9973e-01	 8.2561e-03	 1.0000e+00
8.3316e-03	 9.9974e-01	 8.3316e-03	 1.0001e+00
8.4073e-03	 9.9977e-01	 8.4073e-03	 1.0001e+00
8.4832e-03	 9.9980e-01	 8.4832e-03	 1.0001e+00
8.5600e-03	 9.9984e-01	 8.5600e-03	 1.0001e+00
8.6362e-03	 9.9987e-01	 8.6362e-03	 1.0001e+00
8.7124e-03	 9.9991e-01	 8.7124e-03	 1.0002e+00
8.7887e-03	 9.9994e-01	 8.7887e-03	 1.0002e+00
8.8644e-03	 9.9996e-01	 8.8644e-03	 1.0002e+00
8.9411e-03	 1.0000e+00	 8.9411e-03	 1.0002e+00
9.0171e-03	 1.0000e+00	 9.0171e-03	 1.0002e+00
9.0938e-03	 1.0001e+00	 9.0938e-03	 1.0003e+00
9.1704e-03	 1.0001e+00	 9.1704e-03	 1.0003e+00
9.2467e-03	 1.0001e+00	 9.2467e-03	 1.0003e+00
9.3232e-03	 1.0002e+00	 9.3232e-03	 1.0003e+00
9.3998e-03	 1.0002e+00	 9.3998e-03	 1.0003e+00
9.4767e-03	 1.0002e+00	 9.4767e-03	 1.0003e+00
9.5533e-03	 1.0002e+00	 9.5533e-03	 1.0003e+00
9.6302e-03	 1.0003e+00	 9.6302e-03	 1.0003e+00
9.7073e-03	 1.0003e+00	 9.7073e-03	 1.0003e+00
9.7842e-03	 1.0003e+00	 9.7842e-03	 1.0003e+00
9.8615e-03	 1.0003e+00	 9.8615e-03	 1.0003e+00
9.9385e-03	 1.0003e+00	 9.9385e-03	 1.0003e+00
1.0016e-02	 1.0003e+00	 1.0016e-02	 1.0003e+00
1.0093e-02	 1.0003e+00	 1.0093e-02	 1.0003e+00
1.0171e-02	 1.0003e+00	 1.0171e-02	 1.0003e+00
1.0248e-02	 1.0003e+00	 1.0248e-02	 1.0003e+00
1.0326e-02	 1.0002e+00	 1.0326e-02	 1.0002e+00
1.0403e-02	 1.0002e+00	 1.0403e-02	 1.0002e+00
1.0481e-02	 1.0002e+00	 1.0481e-02	 1.0002e+00
1.0560e-02	 1.0001e+00	 1.0560e-02	 1.0002e+00
1.0638e-02	 1.0001e+00	 1.0638e-02	 1.0002e+00
1.0717e-02	 1.0001e+00	 1.0717e-02	 1.0002e+00
1.0795e-02	 1.0000e+00	 1.0795e-02	 1.0002e+00
1.0873e-02	 1.0000e+00	 1.0873e-02	 1.0002e+00
1.0951e-02	 9.9997e-01	 1.0951e-02	 1.0001e+00
1.1030e-02	 9.9993e-01	 1.1030e-02	 1.0001e+00
1.1108e-02	 9.9991e-01	 1.1108e-02	 1.0001e+00
1.1186e-02	 9.9988e-01	 1.1186e-02	 1.0001e+00
1.1265e-02	 9.9986e-01	 1.1265e-02	 1.0001e+00
1.1344e-02	 9.9984e-01	 1.1344e-02	 1.0001e+00
1.1422e-02	 9.9982e-01	 1.1422e-02	 1.0001e+00
1.1501e-02	 9.9979e-01	 1.1501e-02	 1.0001e+00
1.1580e-02	 9.9977e-01	 1.1580e-02	 1.0001e+00
1.1659e-02	 9.9976e-01	 1.1659e-02	 1.0001e+00
1.1739e-02	 9.9975e-01	 1.1739e-02	 1.0001e+00
1.1817e-02	 9.9975e-01	 1.1817e-02	 1.0002e+00
1.1897e-02	 9.9975e-01	 1.1897e-02	 1.0002e+00
1.1975e-02	 9.9975e-01	 1.1975e-02	 1.0002e+00
1.2055e-02	 9.9974e-01	 1.2055e-02	 1.0002e+00
1.2134e-02	 9.9975e-01	 1.2134e-02	 1.0002e+00
1.2213e-02	 9.9975e-01	 1.2213e-02	 1.0003e+00
1.2292e-02	 9.9976e-01	 1.2292e-02	 1.0003e+00
1.2372e-02	 9.9978e-01	 1.2372e-02	 1.0003e+00
1.2452e-02	 9.9979e-01	 1.2452e-02	 1.0003e+00
1.2531e-02	 9.9980e-01	 1.2531e-02	 1.0003e+00
1.2611e-02	 9.9981e-01	 1.2611e-02	 1.0003e+00
1.2691e-02	 9.9982e-01	 1.2691e-02	 1.0003e+00
1.2770e-02	 9.9983e-01	 1.2770e-02	 1.0003e+00
1.2851e-02	 9.9985e-01	 1.2851e-02	 1.0003e+00
1.2931e-02	 9.9987e-01	 1.2931e-02	 1.0003e+00
1.3011e-02	 9.9989e-01	 1.3011e-02	 1.0003e+00
1.3091e-02	 9.9990e-01	 1.3091e-02	 1.0003e+00
1.3171e-02	 9.9991e-01	 1.3171e-02	 1.0004e+00
1.3252e-02	 9.9992e-01	 1.3252e-02	 1.0004e+00
1.3332e-02	 9.9994e-01	 1.3332e-02	 1.0004e+00
1.3413e-02	 9.9996e-01	 1.3413e-02	 1.0004e+00
1.3493e-02	 9.9999e-01	 1.3493e-02	 1.0004e+00
1.3574e-02	 1.0000e+00	 1.3574e-02	 1.0004e+00
1.3654e-02	 1.0000e+00	 1.3654e-02	 1.0004e+00
1.3735e-02	 1.0000e+00	 1.3735e-02	 1.0004e+00
1.3817e-02	 1.0001e+00	 1.3817e-02	 1.0004e+00
1.3898e-02	 1.0001e+00	 1.3898e-02	 1.0004e+00
